SEQUENCE. Alphabet size: 400 #Attributes: 4 alphabet sizes: {100, 100, 100, 100}
#Multi_events: 10000 total #events: 40000
#Sequences: 1


ST Size: 347876  Total usage: 40000


Code Table
		--- sz: 1  len: 1  h: 1	{2.80}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.24}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.63}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.82}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.83}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.20}		STlen: 8.58727	sup: 104	usg: 104	cl: 8.58727	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.31}		STlen: 8.58727	sup: 104	usg: 104	cl: 8.58727	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.67}		STlen: 8.58727	sup: 104	usg: 104	cl: 8.58727	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.29}		STlen: 8.58727	sup: 104	usg: 104	cl: 8.58727	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.18}		STlen: 8.58727	sup: 104	usg: 104	cl: 8.58727	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.77}		STlen: 8.58727	sup: 104	usg: 104	cl: 8.58727	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.12}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.34}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.51}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.30}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.36}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.18}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.24}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.41}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.68}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.79}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.92}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.8}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.95}		STlen: 8.60121	sup: 103	usg: 103	cl: 8.60121	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.13}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.53}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.63}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.60}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.89}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.34}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.57}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.58}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.67}		STlen: 8.61529	sup: 102	usg: 102	cl: 8.61529	activeWindows: 
